filepath,class,start_time,end_time
xc_downloads/Baikal_Bush_Warbler/xc_791581.mp3,Baikal_Bush_Warbler,57.0,60.0
xc_downloads/Baikal_Bush_Warbler/xc_791581.mp3,Baikal_Bush_Warbler,60.0,63.0
xc_downloads/Baikal_Bush_Warbler/xc_791581.mp3,Baikal_Bush_Warbler,63.0,66.0
xc_downloads/Baikal_Bush_Warbler/xc_791581.mp3,Baikal_Bush_Warbler,66.0,69.0
xc_downloads/Baikal_Bush_Warbler/xc_791581.mp3,Baikal_Bush_Warbler,69.0,72.0
xc_downloads/Baikal_Bush_Warbler/xc_791581.mp3,Baikal_Bush_Warbler,72.0,75.0
xc_downloads/Baikal_Bush_Warbler/xc_791581.mp3,Baikal_Bush_Warbler,75.0,78.0
xc_downloads/Baikal_Bush_Warbler/xc_791581.mp3,Baikal_Bush_Warbler,78.0,81.0
xc_downloads/Baikal_Bush_Warbler/xc_791581.mp3,Baikal_Bush_Warbler,81.0,84.0
xc_downloads/Baikal_Bush_Warbler/xc_791581.mp3,Baikal_Bush_Warbler,84.0,87.0
xc_downloads/Baikal_Bush_Warbler/xc_791581.mp3,Baikal_Bush_Warbler,87.0,90.0
xc_downloads/Baikal_Bush_Warbler/xc_646847.mp3,Baikal_Bush_Warbler,0,3.0
xc_downloads/Baikal_Bush_Warbler/xc_646847.mp3,Baikal_Bush_Warbler,3.0,6.0
xc_downloads/Baikal_Bush_Warbler/xc_646847.mp3,Baikal_Bush_Warbler,6.0,9.0
xc_downloads/Baikal_Bush_Warbler/xc_646847.mp3,Baikal_Bush_Warbler,9.0,12.0
xc_downloads/Baikal_Bush_Warbler/xc_646847.mp3,Baikal_Bush_Warbler,12.0,15.0
xc_downloads/Baikal_Bush_Warbler/xc_646847.mp3,Baikal_Bush_Warbler,15.0,18.0
xc_downloads/Baikal_Bush_Warbler/xc_646847.mp3,Baikal_Bush_Warbler,18.0,21.0
xc_downloads/Baikal_Bush_Warbler/xc_646847.mp3,Baikal_Bush_Warbler,21.0,24.0
xc_downloads/Baikal_Bush_Warbler/xc_646847.mp3,Baikal_Bush_Warbler,24.0,27.0
xc_downloads/Baikal_Bush_Warbler/xc_646847.mp3,Baikal_Bush_Warbler,27.0,30.0
xc_downloads/Baikal_Bush_Warbler/xc_646847.mp3,Baikal_Bush_Warbler,30.0,33.0
xc_downloads/Baikal_Bush_Warbler/xc_646847.mp3,Baikal_Bush_Warbler,33.0,36.0
xc_downloads/Baikal_Bush_Warbler/xc_646847.mp3,Baikal_Bush_Warbler,36.0,39.0
xc_downloads/Baikal_Bush_Warbler/xc_791575.mp3,Baikal_Bush_Warbler,0,3.0
xc_downloads/Baikal_Bush_Warbler/xc_791575.mp3,Baikal_Bush_Warbler,3.0,6.0
xc_downloads/Baikal_Bush_Warbler/xc_791575.mp3,Baikal_Bush_Warbler,6.0,9.0
xc_downloads/Baikal_Bush_Warbler/xc_791565.mp3,Baikal_Bush_Warbler,0,3.0
xc_downloads/Baikal_Bush_Warbler/xc_791629.mp3,Baikal_Bush_Warbler,0,3.0
xc_downloads/Baikal_Bush_Warbler/xc_791629.mp3,Baikal_Bush_Warbler,3.0,6.0
xc_downloads/Baikal_Bush_Warbler/xc_791629.mp3,Baikal_Bush_Warbler,6.0,9.0
xc_downloads/Baikal_Bush_Warbler/xc_791629.mp3,Baikal_Bush_Warbler,9.0,12.0
xc_downloads/Baikal_Bush_Warbler/xc_791629.mp3,Baikal_Bush_Warbler,12.0,15.0
xc_downloads/Baikal_Bush_Warbler/xc_791629.mp3,Baikal_Bush_Warbler,15.0,18.0
xc_downloads/Baikal_Bush_Warbler/xc_791629.mp3,Baikal_Bush_Warbler,18.0,21.0
xc_downloads/Baikal_Bush_Warbler/xc_791629.mp3,Baikal_Bush_Warbler,21.0,24.0
xc_downloads/Baikal_Bush_Warbler/xc_791629.mp3,Baikal_Bush_Warbler,24.0,27.0
xc_downloads/Baikal_Bush_Warbler/xc_791629.mp3,Baikal_Bush_Warbler,27.0,30.0
xc_downloads/Baikal_Bush_Warbler/xc_791629.mp3,Baikal_Bush_Warbler,30.0,33.0
xc_downloads/Baikal_Bush_Warbler/xc_791629.mp3,Baikal_Bush_Warbler,33.0,36.0
xc_downloads/Baikal_Bush_Warbler/xc_791629.mp3,Baikal_Bush_Warbler,36.0,39.0
xc_downloads/Baikal_Bush_Warbler/xc_792567.mp3,Baikal_Bush_Warbler,0,3.0
xc_downloads/Baikal_Bush_Warbler/xc_792567.mp3,Baikal_Bush_Warbler,3.0,6.0
xc_downloads/Baikal_Bush_Warbler/xc_792567.mp3,Baikal_Bush_Warbler,6.0,9.0
xc_downloads/Baikal_Bush_Warbler/xc_792567.mp3,Baikal_Bush_Warbler,9.0,12.0
xc_downloads/Baikal_Bush_Warbler/xc_792567.mp3,Baikal_Bush_Warbler,12.0,15.0
xc_downloads/Baikal_Bush_Warbler/xc_792567.mp3,Baikal_Bush_Warbler,15.0,18.0
xc_downloads/Baikal_Bush_Warbler/xc_792567.mp3,Baikal_Bush_Warbler,18.0,21.0
xc_downloads/Baikal_Bush_Warbler/xc_792567.mp3,Baikal_Bush_Warbler,21.0,24.0
xc_downloads/Baikal_Bush_Warbler/xc_792567.mp3,Baikal_Bush_Warbler,24.0,27.0
xc_downloads/Baikal_Bush_Warbler/xc_792567.mp3,Baikal_Bush_Warbler,27.0,30.0
xc_downloads/Baikal_Bush_Warbler/xc_792567.mp3,Baikal_Bush_Warbler,30.0,33.0
xc_downloads/Baikal_Bush_Warbler/xc_792567.mp3,Baikal_Bush_Warbler,33.0,36.0
xc_downloads/Baikal_Bush_Warbler/xc_792567.mp3,Baikal_Bush_Warbler,36.0,39.0
xc_downloads/Baikal_Bush_Warbler/xc_792567.mp3,Baikal_Bush_Warbler,39.0,42.0
xc_downloads/Baikal_Bush_Warbler/xc_646855.mp3,Baikal_Bush_Warbler,0,3.0
xc_downloads/Baikal_Bush_Warbler/xc_646855.mp3,Baikal_Bush_Warbler,3.0,6.0
xc_downloads/Baikal_Bush_Warbler/xc_646855.mp3,Baikal_Bush_Warbler,6.0,9.0
xc_downloads/Baikal_Bush_Warbler/xc_646855.mp3,Baikal_Bush_Warbler,9.0,12.0
xc_downloads/Baikal_Bush_Warbler/xc_646855.mp3,Baikal_Bush_Warbler,12.0,15.0
xc_downloads/Baikal_Bush_Warbler/xc_646855.mp3,Baikal_Bush_Warbler,15.0,18.0
xc_downloads/Baikal_Bush_Warbler/xc_792592.mp3,Baikal_Bush_Warbler,0,3.0
xc_downloads/Baikal_Bush_Warbler/xc_792592.mp3,Baikal_Bush_Warbler,3.0,6.0
xc_downloads/Baikal_Bush_Warbler/xc_792592.mp3,Baikal_Bush_Warbler,6.0,9.0
xc_downloads/Baikal_Bush_Warbler/xc_792592.mp3,Baikal_Bush_Warbler,9.0,12.0
xc_downloads/Baikal_Bush_Warbler/xc_792592.mp3,Baikal_Bush_Warbler,12.0,15.0
xc_downloads/Baikal_Bush_Warbler/xc_792592.mp3,Baikal_Bush_Warbler,15.0,18.0
xc_downloads/Baikal_Bush_Warbler/xc_792592.mp3,Baikal_Bush_Warbler,18.0,21.0
xc_downloads/Baikal_Bush_Warbler/xc_792592.mp3,Baikal_Bush_Warbler,21.0,24.0
xc_downloads/Baikal_Bush_Warbler/xc_792592.mp3,Baikal_Bush_Warbler,24.0,27.0
xc_downloads/Baikal_Bush_Warbler/xc_792568.mp3,Baikal_Bush_Warbler,0,3.0
xc_downloads/Baikal_Bush_Warbler/xc_792568.mp3,Baikal_Bush_Warbler,3.0,6.0
xc_downloads/Baikal_Bush_Warbler/xc_792568.mp3,Baikal_Bush_Warbler,6.0,9.0
xc_downloads/Baikal_Bush_Warbler/xc_792568.mp3,Baikal_Bush_Warbler,9.0,12.0
xc_downloads/Baikal_Bush_Warbler/xc_792568.mp3,Baikal_Bush_Warbler,12.0,15.0
xc_downloads/Baikal_Bush_Warbler/xc_792568.mp3,Baikal_Bush_Warbler,15.0,18.0
xc_downloads/Baikal_Bush_Warbler/xc_792568.mp3,Baikal_Bush_Warbler,18.0,21.0
xc_downloads/Baikal_Bush_Warbler/xc_792568.mp3,Baikal_Bush_Warbler,21.0,24.0
xc_downloads/Baikal_Bush_Warbler/xc_792568.mp3,Baikal_Bush_Warbler,24.0,27.0
xc_downloads/Baikal_Bush_Warbler/xc_792568.mp3,Baikal_Bush_Warbler,27.0,30.0
xc_downloads/Baikal_Bush_Warbler/xc_792568.mp3,Baikal_Bush_Warbler,30.0,33.0
xc_downloads/Baikal_Bush_Warbler/xc_792575.mp3,Baikal_Bush_Warbler,0,3.0
xc_downloads/Baikal_Bush_Warbler/xc_792575.mp3,Baikal_Bush_Warbler,3.0,6.0
xc_downloads/Baikal_Bush_Warbler/xc_792575.mp3,Baikal_Bush_Warbler,6.0,9.0
xc_downloads/Baikal_Bush_Warbler/xc_792575.mp3,Baikal_Bush_Warbler,9.0,12.0
xc_downloads/Baikal_Bush_Warbler/xc_792575.mp3,Baikal_Bush_Warbler,12.0,15.0
xc_downloads/Baikal_Bush_Warbler/xc_792589.mp3,Baikal_Bush_Warbler,0,3.0
xc_downloads/Baikal_Bush_Warbler/xc_792589.mp3,Baikal_Bush_Warbler,3.0,6.0
xc_downloads/Baikal_Bush_Warbler/xc_792589.mp3,Baikal_Bush_Warbler,6.0,9.0
xc_downloads/Baikal_Bush_Warbler/xc_792589.mp3,Baikal_Bush_Warbler,9.0,12.0
xc_downloads/Baikal_Bush_Warbler/xc_792589.mp3,Baikal_Bush_Warbler,12.0,15.0
xc_downloads/Baikal_Bush_Warbler/xc_792589.mp3,Baikal_Bush_Warbler,15.0,18.0
xc_downloads/Baikal_Bush_Warbler/xc_792589.mp3,Baikal_Bush_Warbler,18.0,21.0
xc_downloads/Baikal_Bush_Warbler/xc_792589.mp3,Baikal_Bush_Warbler,21.0,24.0
xc_downloads/Baikal_Bush_Warbler/xc_791554.mp3,Baikal_Bush_Warbler,0,3.0
xc_downloads/Baikal_Bush_Warbler/xc_646848.mp3,Baikal_Bush_Warbler,0,3.0
xc_downloads/Baikal_Bush_Warbler/xc_646848.mp3,Baikal_Bush_Warbler,3.0,6.0
xc_downloads/Baikal_Bush_Warbler/xc_646848.mp3,Baikal_Bush_Warbler,6.0,9.0
xc_downloads/Baikal_Bush_Warbler/xc_646848.mp3,Baikal_Bush_Warbler,9.0,12.0
xc_downloads/Baikal_Bush_Warbler/xc_646848.mp3,Baikal_Bush_Warbler,12.0,15.0
xc_downloads/Baikal_Bush_Warbler/xc_646848.mp3,Baikal_Bush_Warbler,15.0,18.0
xc_downloads/Baikal_Bush_Warbler/xc_646848.mp3,Baikal_Bush_Warbler,18.0,21.0
xc_downloads/Baikal_Bush_Warbler/xc_646848.mp3,Baikal_Bush_Warbler,21.0,24.0
xc_downloads/Baikal_Bush_Warbler/xc_646848.mp3,Baikal_Bush_Warbler,24.0,27.0
xc_downloads/Baikal_Bush_Warbler/xc_791604.mp3,Baikal_Bush_Warbler,0,3.0
xc_downloads/Baikal_Bush_Warbler/xc_791604.mp3,Baikal_Bush_Warbler,3.0,6.0
xc_downloads/Baikal_Bush_Warbler/xc_791604.mp3,Baikal_Bush_Warbler,6.0,9.0
xc_downloads/Baikal_Bush_Warbler/xc_791604.mp3,Baikal_Bush_Warbler,9.0,12.0
xc_downloads/Baikal_Bush_Warbler/xc_791604.mp3,Baikal_Bush_Warbler,12.0,15.0
xc_downloads/Baikal_Bush_Warbler/xc_791604.mp3,Baikal_Bush_Warbler,15.0,18.0
xc_downloads/Baikal_Bush_Warbler/xc_791604.mp3,Baikal_Bush_Warbler,18.0,21.0
xc_downloads/Baikal_Bush_Warbler/xc_791604.mp3,Baikal_Bush_Warbler,21.0,24.0
xc_downloads/Baikal_Bush_Warbler/xc_791604.mp3,Baikal_Bush_Warbler,24.0,27.0
xc_downloads/Baikal_Bush_Warbler/xc_791604.mp3,Baikal_Bush_Warbler,27.0,30.0
xc_downloads/Baikal_Bush_Warbler/xc_791604.mp3,Baikal_Bush_Warbler,30.0,33.0
xc_downloads/Baikal_Bush_Warbler/xc_791604.mp3,Baikal_Bush_Warbler,33.0,36.0
xc_downloads/Baikal_Bush_Warbler/xc_791604.mp3,Baikal_Bush_Warbler,36.0,39.0
xc_downloads/Baikal_Bush_Warbler/xc_791604.mp3,Baikal_Bush_Warbler,39.0,42.0
xc_downloads/Baikal_Bush_Warbler/xc_791604.mp3,Baikal_Bush_Warbler,42.0,45.0
xc_downloads/Baikal_Bush_Warbler/xc_791604.mp3,Baikal_Bush_Warbler,45.0,48.0
xc_downloads/Baikal_Bush_Warbler/xc_791604.mp3,Baikal_Bush_Warbler,48.0,51.0
xc_downloads/Baikal_Bush_Warbler/xc_791604.mp3,Baikal_Bush_Warbler,51.0,54.0
xc_downloads/Baikal_Bush_Warbler/xc_791604.mp3,Baikal_Bush_Warbler,54.0,57.0
xc_downloads/Baikal_Bush_Warbler/xc_791604.mp3,Baikal_Bush_Warbler,57.0,60.0
xc_downloads/Baikal_Bush_Warbler/xc_791604.mp3,Baikal_Bush_Warbler,60.0,63.0
xc_downloads/Baikal_Bush_Warbler/xc_791604.mp3,Baikal_Bush_Warbler,63.0,66.0
xc_downloads/Baikal_Bush_Warbler/xc_791604.mp3,Baikal_Bush_Warbler,66.0,69.0
xc_downloads/Baikal_Bush_Warbler/xc_791604.mp3,Baikal_Bush_Warbler,69.0,72.0
xc_downloads/Baikal_Bush_Warbler/xc_791574.mp3,Baikal_Bush_Warbler,0,3.0
xc_downloads/Baikal_Bush_Warbler/xc_791574.mp3,Baikal_Bush_Warbler,3.0,6.0
xc_downloads/Baikal_Bush_Warbler/xc_791574.mp3,Baikal_Bush_Warbler,6.0,9.0
xc_downloads/Baikal_Bush_Warbler/xc_791574.mp3,Baikal_Bush_Warbler,9.0,12.0
xc_downloads/Baikal_Bush_Warbler/xc_791574.mp3,Baikal_Bush_Warbler,12.0,15.0
xc_downloads/Baikal_Bush_Warbler/xc_791574.mp3,Baikal_Bush_Warbler,15.0,18.0
xc_downloads/Baikal_Bush_Warbler/xc_791574.mp3,Baikal_Bush_Warbler,18.0,21.0
xc_downloads/Baikal_Bush_Warbler/xc_791574.mp3,Baikal_Bush_Warbler,21.0,24.0
xc_downloads/Baikal_Bush_Warbler/xc_791574.mp3,Baikal_Bush_Warbler,24.0,27.0
xc_downloads/Baikal_Bush_Warbler/xc_646853.mp3,Baikal_Bush_Warbler,0,3.0
xc_downloads/Baikal_Bush_Warbler/xc_646853.mp3,Baikal_Bush_Warbler,3.0,6.0
xc_downloads/Baikal_Bush_Warbler/xc_646853.mp3,Baikal_Bush_Warbler,6.0,9.0
xc_downloads/Baikal_Bush_Warbler/xc_646853.mp3,Baikal_Bush_Warbler,9.0,12.0
xc_downloads/Baikal_Bush_Warbler/xc_646853.mp3,Baikal_Bush_Warbler,12.0,15.0
xc_downloads/Baikal_Bush_Warbler/xc_646853.mp3,Baikal_Bush_Warbler,15.0,18.0
xc_downloads/Baikal_Bush_Warbler/xc_646853.mp3,Baikal_Bush_Warbler,18.0,21.0
xc_downloads/Baikal_Bush_Warbler/xc_646853.mp3,Baikal_Bush_Warbler,21.0,24.0
xc_downloads/Baikal_Bush_Warbler/xc_646853.mp3,Baikal_Bush_Warbler,24.0,27.0
xc_downloads/Baikal_Bush_Warbler/xc_646853.mp3,Baikal_Bush_Warbler,27.0,30.0
xc_downloads/Baikal_Bush_Warbler/xc_646853.mp3,Baikal_Bush_Warbler,30.0,33.0
xc_downloads/Baikal_Bush_Warbler/xc_646853.mp3,Baikal_Bush_Warbler,33.0,36.0
xc_downloads/Baikal_Bush_Warbler/xc_646853.mp3,Baikal_Bush_Warbler,36.0,39.0
xc_downloads/Baikal_Bush_Warbler/xc_646853.mp3,Baikal_Bush_Warbler,39.0,42.0
xc_downloads/Baikal_Bush_Warbler/xc_983522.mp3,Baikal_Bush_Warbler,0,3.0
xc_downloads/Baikal_Bush_Warbler/xc_983522.mp3,Baikal_Bush_Warbler,3.0,6.0
xc_downloads/Baikal_Bush_Warbler/xc_983522.mp3,Baikal_Bush_Warbler,6.0,9.0
xc_downloads/Baikal_Bush_Warbler/xc_983522.mp3,Baikal_Bush_Warbler,9.0,12.0
xc_downloads/Baikal_Bush_Warbler/xc_983522.mp3,Baikal_Bush_Warbler,12.0,15.0
xc_downloads/Baikal_Bush_Warbler/xc_983522.mp3,Baikal_Bush_Warbler,15.0,18.0
xc_downloads/Baikal_Bush_Warbler/xc_983522.mp3,Baikal_Bush_Warbler,18.0,21.0
xc_downloads/Baikal_Bush_Warbler/xc_791593.mp3,Baikal_Bush_Warbler,0,3.0
xc_downloads/Baikal_Bush_Warbler/xc_791593.mp3,Baikal_Bush_Warbler,3.0,6.0
xc_downloads/Baikal_Bush_Warbler/xc_791593.mp3,Baikal_Bush_Warbler,6.0,9.0
xc_downloads/Baikal_Bush_Warbler/xc_791593.mp3,Baikal_Bush_Warbler,9.0,12.0
xc_downloads/Baikal_Bush_Warbler/xc_791593.mp3,Baikal_Bush_Warbler,12.0,15.0
xc_downloads/Baikal_Bush_Warbler/xc_791593.mp3,Baikal_Bush_Warbler,15.0,18.0
xc_downloads/Baikal_Bush_Warbler/xc_791593.mp3,Baikal_Bush_Warbler,18.0,21.0
xc_downloads/Baikal_Bush_Warbler/xc_791593.mp3,Baikal_Bush_Warbler,21.0,24.0
xc_downloads/Baikal_Bush_Warbler/xc_791593.mp3,Baikal_Bush_Warbler,24.0,27.0
xc_downloads/Baikal_Bush_Warbler/xc_791593.mp3,Baikal_Bush_Warbler,27.0,30.0
xc_downloads/Baikal_Bush_Warbler/xc_791561.mp3,Baikal_Bush_Warbler,0,3.0
xc_downloads/Baikal_Bush_Warbler/xc_791561.mp3,Baikal_Bush_Warbler,3.0,6.0
xc_downloads/Baikal_Bush_Warbler/xc_791561.mp3,Baikal_Bush_Warbler,6.0,9.0
xc_downloads/Baikal_Bush_Warbler/xc_791561.mp3,Baikal_Bush_Warbler,9.0,12.0
xc_downloads/Baikal_Bush_Warbler/xc_791561.mp3,Baikal_Bush_Warbler,12.0,15.0
xc_downloads/Baikal_Bush_Warbler/xc_791561.mp3,Baikal_Bush_Warbler,15.0,18.0
xc_downloads/Baikal_Bush_Warbler/xc_791561.mp3,Baikal_Bush_Warbler,18.0,21.0
xc_downloads/Baikal_Bush_Warbler/xc_791561.mp3,Baikal_Bush_Warbler,21.0,24.0
xc_downloads/Baikal_Bush_Warbler/xc_298574.mp3,Baikal_Bush_Warbler,0,3.0
xc_downloads/Baikal_Bush_Warbler/xc_298574.mp3,Baikal_Bush_Warbler,3.0,6.0
xc_downloads/Baikal_Bush_Warbler/xc_298574.mp3,Baikal_Bush_Warbler,6.0,9.0
xc_downloads/Baikal_Bush_Warbler/xc_298574.mp3,Baikal_Bush_Warbler,9.0,12.0
xc_downloads/Baikal_Bush_Warbler/xc_298574.mp3,Baikal_Bush_Warbler,12.0,15.0
xc_downloads/Baikal_Bush_Warbler/xc_298574.mp3,Baikal_Bush_Warbler,15.0,18.0
xc_downloads/Baikal_Bush_Warbler/xc_791557.mp3,Baikal_Bush_Warbler,0,3.0
xc_downloads/Baikal_Bush_Warbler/xc_791557.mp3,Baikal_Bush_Warbler,3.0,6.0
xc_downloads/Baikal_Bush_Warbler/xc_791557.mp3,Baikal_Bush_Warbler,6.0,9.0
xc_downloads/Baikal_Bush_Warbler/xc_791557.mp3,Baikal_Bush_Warbler,9.0,12.0
xc_downloads/Baikal_Bush_Warbler/xc_791566.mp3,Baikal_Bush_Warbler,0,3.0
xc_downloads/Baikal_Bush_Warbler/xc_791566.mp3,Baikal_Bush_Warbler,3.0,6.0
xc_downloads/Baikal_Bush_Warbler/xc_791566.mp3,Baikal_Bush_Warbler,6.0,9.0
xc_downloads/Baikal_Bush_Warbler/xc_791566.mp3,Baikal_Bush_Warbler,9.0,12.0
xc_downloads/Baikal_Bush_Warbler/xc_791566.mp3,Baikal_Bush_Warbler,12.0,15.0
xc_downloads/Baikal_Bush_Warbler/xc_496393.mp3,Baikal_Bush_Warbler,0,3.0
xc_downloads/Baikal_Bush_Warbler/xc_496393.mp3,Baikal_Bush_Warbler,3.0,6.0
xc_downloads/Baikal_Bush_Warbler/xc_496393.mp3,Baikal_Bush_Warbler,6.0,9.0
xc_downloads/Baikal_Bush_Warbler/xc_496393.mp3,Baikal_Bush_Warbler,9.0,12.0
xc_downloads/Baikal_Bush_Warbler/xc_496393.mp3,Baikal_Bush_Warbler,12.0,15.0
xc_downloads/Baikal_Bush_Warbler/xc_496393.mp3,Baikal_Bush_Warbler,15.0,18.0
xc_downloads/Baikal_Bush_Warbler/xc_496393.mp3,Baikal_Bush_Warbler,18.0,21.0
xc_downloads/Baikal_Bush_Warbler/xc_496393.mp3,Baikal_Bush_Warbler,21.0,24.0
xc_downloads/Baikal_Bush_Warbler/xc_496393.mp3,Baikal_Bush_Warbler,24.0,27.0
xc_downloads/Baikal_Bush_Warbler/xc_496393.mp3,Baikal_Bush_Warbler,27.0,30.0
xc_downloads/Baikal_Bush_Warbler/xc_792571.mp3,Baikal_Bush_Warbler,0,3.0
xc_downloads/Baikal_Bush_Warbler/xc_792571.mp3,Baikal_Bush_Warbler,3.0,6.0
xc_downloads/Baikal_Bush_Warbler/xc_792571.mp3,Baikal_Bush_Warbler,6.0,9.0
xc_downloads/Baikal_Bush_Warbler/xc_791587.mp3,Baikal_Bush_Warbler,0,3.0
xc_downloads/Baikal_Bush_Warbler/xc_791587.mp3,Baikal_Bush_Warbler,3.0,6.0
xc_downloads/Baikal_Bush_Warbler/xc_791562.mp3,Baikal_Bush_Warbler,0,3.0
xc_downloads/Baikal_Bush_Warbler/xc_791562.mp3,Baikal_Bush_Warbler,3.0,6.0
xc_downloads/Baikal_Bush_Warbler/xc_791562.mp3,Baikal_Bush_Warbler,6.0,9.0
xc_downloads/Baikal_Bush_Warbler/xc_791562.mp3,Baikal_Bush_Warbler,9.0,12.0
xc_downloads/Baikal_Bush_Warbler/xc_791562.mp3,Baikal_Bush_Warbler,12.0,15.0
xc_downloads/Baikal_Bush_Warbler/xc_791562.mp3,Baikal_Bush_Warbler,15.0,18.0
xc_downloads/Baikal_Bush_Warbler/xc_791562.mp3,Baikal_Bush_Warbler,18.0,21.0
xc_downloads/Baikal_Bush_Warbler/xc_791562.mp3,Baikal_Bush_Warbler,21.0,24.0
xc_downloads/Baikal_Bush_Warbler/xc_791562.mp3,Baikal_Bush_Warbler,24.0,27.0
xc_downloads/Baikal_Bush_Warbler/xc_791562.mp3,Baikal_Bush_Warbler,27.0,30.0
xc_downloads/Baikal_Bush_Warbler/xc_791559.mp3,Baikal_Bush_Warbler,0,3.0
xc_downloads/Baikal_Bush_Warbler/xc_791556.mp3,Baikal_Bush_Warbler,0,3.0
xc_downloads/Baikal_Bush_Warbler/xc_791556.mp3,Baikal_Bush_Warbler,3.0,6.0
xc_downloads/Blue-winged_Leafbird/xc_684618.mp3,Blue-winged_Leafbird,0,3.0
xc_downloads/Blue-winged_Leafbird/xc_684618.mp3,Blue-winged_Leafbird,3.0,6.0
xc_downloads/Blue-winged_Leafbird/xc_684618.mp3,Blue-winged_Leafbird,6.0,9.0
xc_downloads/Blue-winged_Leafbird/xc_684618.mp3,Blue-winged_Leafbird,9.0,12.0
xc_downloads/Blue-winged_Leafbird/xc_684618.mp3,Blue-winged_Leafbird,12.0,15.0
xc_downloads/Blue-winged_Leafbird/xc_684618.mp3,Blue-winged_Leafbird,15.0,18.0
xc_downloads/Blue-winged_Leafbird/xc_684618.mp3,Blue-winged_Leafbird,18.0,21.0
xc_downloads/Blue-winged_Leafbird/xc_684618.mp3,Blue-winged_Leafbird,21.0,24.0
xc_downloads/Blue-winged_Leafbird/xc_684618.mp3,Blue-winged_Leafbird,24.0,27.0
xc_downloads/Blue-winged_Leafbird/xc_684618.mp3,Blue-winged_Leafbird,27.0,30.0
xc_downloads/Blue-winged_Leafbird/xc_940768.mp3,Blue-winged_Leafbird,0,3.0
xc_downloads/Blue-winged_Leafbird/xc_940768.mp3,Blue-winged_Leafbird,3.0,6.0
xc_downloads/Blue-winged_Leafbird/xc_940768.mp3,Blue-winged_Leafbird,6.0,9.0
xc_downloads/Blue-winged_Leafbird/xc_940768.mp3,Blue-winged_Leafbird,9.0,12.0
xc_downloads/Blue-winged_Leafbird/xc_1159926.mp3,Blue-winged_Leafbird,0,3.0
xc_downloads/Blue-winged_Leafbird/xc_1159926.mp3,Blue-winged_Leafbird,3.0,6.0
xc_downloads/Blue-winged_Leafbird/xc_1159926.mp3,Blue-winged_Leafbird,6.0,9.0
xc_downloads/Blue-winged_Leafbird/xc_1159926.mp3,Blue-winged_Leafbird,9.0,12.0
xc_downloads/Blue-winged_Leafbird/xc_1159926.mp3,Blue-winged_Leafbird,12.0,15.0
xc_downloads/Blue-winged_Leafbird/xc_1159926.mp3,Blue-winged_Leafbird,15.0,18.0
xc_downloads/Blue-winged_Leafbird/xc_1159926.mp3,Blue-winged_Leafbird,18.0,21.0
xc_downloads/Blue-winged_Leafbird/xc_1159926.mp3,Blue-winged_Leafbird,21.0,24.0
xc_downloads/Blue-winged_Leafbird/xc_1159926.mp3,Blue-winged_Leafbird,24.0,27.0
xc_downloads/Blue-winged_Leafbird/xc_1159926.mp3,Blue-winged_Leafbird,27.0,30.0
xc_downloads/Blue-winged_Leafbird/xc_1159926.mp3,Blue-winged_Leafbird,30.0,33.0
xc_downloads/Blue-winged_Leafbird/xc_1159926.mp3,Blue-winged_Leafbird,33.0,36.0
xc_downloads/Blue-winged_Leafbird/xc_1159926.mp3,Blue-winged_Leafbird,36.0,39.0
xc_downloads/Blue-winged_Leafbird/xc_1159926.mp3,Blue-winged_Leafbird,39.0,42.0
xc_downloads/Blue-winged_Leafbird/xc_1159926.mp3,Blue-winged_Leafbird,42.0,45.0
xc_downloads/Blue-winged_Leafbird/xc_1159926.mp3,Blue-winged_Leafbird,45.0,48.0
xc_downloads/Blue-winged_Leafbird/xc_1159926.mp3,Blue-winged_Leafbird,48.0,51.0
xc_downloads/Blue-winged_Leafbird/xc_1159926.mp3,Blue-winged_Leafbird,51.0,54.0
xc_downloads/Blue-winged_Leafbird/xc_1159926.mp3,Blue-winged_Leafbird,54.0,57.0
xc_downloads/Blue-winged_Leafbird/xc_1159926.mp3,Blue-winged_Leafbird,57.0,60.0
xc_downloads/Blue-winged_Leafbird/xc_1159926.mp3,Blue-winged_Leafbird,60.0,63.0
xc_downloads/Blue-winged_Leafbird/xc_1159926.mp3,Blue-winged_Leafbird,63.0,66.0
xc_downloads/Blue-winged_Leafbird/xc_1159926.mp3,Blue-winged_Leafbird,66.0,69.0
xc_downloads/Blue-winged_Leafbird/xc_1159926.mp3,Blue-winged_Leafbird,69.0,72.0
xc_downloads/Blue-winged_Leafbird/xc_1159926.mp3,Blue-winged_Leafbird,72.0,75.0
xc_downloads/Blue-winged_Leafbird/xc_1159926.mp3,Blue-winged_Leafbird,75.0,78.0
xc_downloads/Blue-winged_Leafbird/xc_1159926.mp3,Blue-winged_Leafbird,78.0,81.0
xc_downloads/Blue-winged_Leafbird/xc_1159926.mp3,Blue-winged_Leafbird,81.0,84.0
xc_downloads/Blue-winged_Leafbird/xc_1159926.mp3,Blue-winged_Leafbird,84.0,87.0
xc_downloads/Blue-winged_Leafbird/xc_1159926.mp3,Blue-winged_Leafbird,87.0,90.0
xc_downloads/Blue-winged_Leafbird/xc_1159926.mp3,Blue-winged_Leafbird,90.0,93.0
xc_downloads/Blue-winged_Leafbird/xc_1159926.mp3,Blue-winged_Leafbird,93.0,96.0
xc_downloads/Blue-winged_Leafbird/xc_1159926.mp3,Blue-winged_Leafbird,96.0,99.0
